name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
California Maintenance and Repair Services,5419 Hollywood Blvd C 133,90027,Daryl Vidal,(866) 550-2677,http://www.cmrsconstruction.com/,http://www.houzz.com/pro/cmrconstruction/california-maintenance-and-repair-services,null,null,null,null,0,0,null,2,null,null
Michael & Jeremy's,%!s(bool=false),%!s(bool=false),:,(310) 910-0667,null,http://www.houzz.com/pro/banksstabile/michael-and-jeremys,null,null,null,null,0,0,null,0,null,null
home in style construction,%!s(bool=false),%!s(bool=false),:,(747) 777-0598,null,http://www.houzz.com/pro/regev7478/home-in-style-construction,null,null,null,null,0,2,null,0,null,null
"PNC Development, LLC",%!s(bool=false),90049,Paul Nikcevic,(310) 966-0329,null,http://www.houzz.com/pro/pnikcevic/pnc-development-llc,null,null,null,null,1,0,null,0,null,null
Jaybridge Construction,%!s(bool=false),91803,Jerry Puente,(626) 506-6918,http://yelp.com/biz/jaybridge-construction-alhambra,http://www.houzz.com/pro/jaybridge701/jaybridge-construction,null,null,947486,null,3,0,null,2,null,null
Kelley construction,%!s(bool=false),%!s(bool=false),:,(661) 295-1992,http://Kelley-const.com,http://www.houzz.com/pro/tkrrox/kelley-construction,null,null,null,null,0,0,null,0,null,null
carpenter and handyman,240,91105,williams patal,(626) 316-4705,null,http://www.houzz.com/pro/willy102989/carpenter-and-handyman,null,null,null,null,1,0,null,0,null,null
Saul's Custom Homes,%!s(bool=false),%!s(bool=false),:,(909) 262-2364,null,http://www.houzz.com/pro/bsaul1/sauls-custom-homes,null,null,null,null,3,1,null,0,null,null
MEC INC,%!s(bool=false),92262,Mr Martin,(626) 367-2160,null,http://www.houzz.com/pro/shaun-martin6096289/mec-inc,null,null,941118,null,1,6,null,0,null,null
Encino Remodeling Contractors,7459 Saulsalito Ave,91307,Nestor G,(818) 917-8013,http://www.socalgeneralbuilders.com,http://www.houzz.com/pro/socalgeneralbuilders/encino-remodeling-contractors,null,null,981471,null,0,0,null,3,null,null
JMS express plumbing,%!s(bool=false),%!s(bool=false),:,(818) 335-9832,null,http://www.houzz.com/pro/skolnick30/jms-express-plumbing,null,null,null,null,0,0,null,0,null,null
Chris Warren Company Inc.,5321 Candace Place,90041,Chris Grimes,(760) 408-9102,http://ChrisWarrenCompany.com,http://www.houzz.com/pro/chrisgmt/chris-warren-company-inc,null,null,982161,null,2,0,null,0,null,null
Ron's Renovations,5062 Lankershim Blvd. Suite 138,91601,Ron Hays,(877) 766-4297,http://www.rons-renovations.com,http://www.houzz.com/pro/ron-hays/rons-renovations,null,null,570129,null,7,14,null,0,null,null
Kme Construction,%!s(bool=false),%!s(bool=false),:,(805) 577-1382,http://www.kmeconstruction.net/,http://www.houzz.com/pro/kmeconst/kme-construction,null,null,null,null,0,0,null,4,null,null
RMC Builders,42335 Washimgton Street Suite F # 231,92211,Rick Lopez,(760) 641-1256,http://www.rmcbuilders.com,http://www.houzz.com/pro/rmcbuilders/rmc-builders,null,null,B-768493,null,14,2,null,6,null,null
CRL & Assoc,%!s(bool=false),90290,raffi A,%!s(bool=false),null,http://www.houzz.com/pro/rafman7/crl-and-assoc,null,null,801703,null,1,0,null,0,null,null
Archer RE,21054 Sherman Way,91303,A A,(310) 508-0784,null,http://www.houzz.com/pro/aafari/archer-re,null,null,null,null,1,0,null,0,null,null
A/Hco,13922 Gardenia ct,92880,Noel Picco,(909) 758-6273,null,http://www.houzz.com/pro/noel-picco/a-hco,null,null,null,null,6,0,null,0,null,null
"Bridge Masters, Inc.",%!s(bool=false),%!s(bool=false),Allan Herauf,%!s(bool=false),http://www.bridgemastersinc.com,http://www.houzz.com/pro/allanh/bridge-masters-inc,null,null,null,null,0,0,null,0,null,null
A & L Development,%!s(bool=false),%!s(bool=false),Dan Angers,(310) 971-6556,http://www.AandLDevelopment.com,http://www.houzz.com/pro/aldevelopment/a-and-l-development,null,null,B-949101,null,13,0,null,5,null,1
Sanborn Company,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/cristinsanborn/sanborn-company,null,null,null,null,11,0,null,0,null,null
Luong Design,%!s(bool=false),91770,Michael Luong,%!s(bool=false),null,http://www.houzz.com/pro/michael-luong3884160/luong-design,null,null,null,null,2,2,null,0,null,null
Quality Carpentry Inc,%!s(bool=false),92543,Dylan Dougherty,(760) 250-7371,http://in progress,http://www.houzz.com/pro/qcu13/quality-carpentry-inc,null,null,886975,null,0,0,null,0,null,null
A.J.T. Construction Company,%!s(bool=false),91344,Alan Terrano,%!s(bool=false),http://ajtconstruction.com,http://www.houzz.com/pro/aterrano/ajt-construction-company,null,null,394343,null,1,0,null,2,null,null
UAC Foundation Repair,%!s(bool=false),90011,Raina Kelly,(888) 359-8502,http://uacfoundationrepair.com,http://www.houzz.com/pro/uacfoundationrepair/uac-foundation-repair,null,null,null,null,1,0,null,2,null,null
Archer Building Group,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),http://archerbuilding.com,http://www.houzz.com/pro/abgestimate/archer-building-group,null,null,null,null,0,0,null,0,null,null
Horacio,%!s(bool=false),%!s(bool=false),:,(951) 345-3642,null,http://www.houzz.com/pro/zapatas/horacio,null,null,null,null,0,0,null,0,null,null
Grafflin Construction,%!s(bool=false),%!s(bool=false),Jessica Robertson,%!s(bool=false),http://GRafflinconstruction.com,http://www.houzz.com/pro/mrsjessier/grafflin-construction,null,null,null,null,25,1,null,0,null,null
FEI Enterprises Inc.,5749 Venice Blvd.,90019,Gabriel Fedida,(323) 937-0856,http://www.feienterprises.com,http://www.houzz.com/pro/gfedida/fei-enterprises-inc,null,null,659252,null,1,0,null,0,null,null
Xylon Construction Company,29951 Harvester Road,90265,Byron Jenson,%!s(bool=false),null,http://www.houzz.com/pro/byronjenson/xylon-construction-company,null,null,null,null,2,0,null,0,null,null
A-Custom Construction Co,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/peteyruin/a-custom-construction-co,null,null,null,null,0,0,null,0,null,null
Chad Hildebrand General Contractor,%!s(bool=false),93066,Chad Hildebrand,(805) 535-5992,http://Hildebrand.co,http://www.houzz.com/pro/hildegarth/chad-hildebrand-general-contractor,null,null,904170,null,0,0,null,0,null,null
Beverly Hills Glass,6004 W. Pico Blvd,90035,Richard,(323) 938-1256,http://www.beverlyhillsglassinc.com,http://www.houzz.com/pro/bh-glassinc/beverly-hills-glass,null,null,null,null,0,0,null,1,null,null
Frymer Development / Frymer Construction,2461 Santa Monica Blvd,90404,Dave Frymer,(310) 251-2125,http://WWW.Frymer.com,http://www.houzz.com/pro/davefrymer/frymer-development-frymer-construction,null,null,860661,null,1,0,null,0,null,null
Roper Contruction,%!s(bool=false),%!s(bool=false),:,(310) 326-6060,http://roperconstruction.net,http://www.houzz.com/pro/roperconstructionco/roper-contruction,null,null,null,null,0,0,null,2,null,null
City of Inglewood,%!s(bool=false),90301,Damian Pipkins,(310) 412-8844,null,http://www.houzz.com/pro/damian-pipkins/city-of-inglewood,null,null,null,null,7,21,null,0,null,null
Guard Insulation & Cleanup,%!s(bool=false),91762,Guard,(909) 233-7027,http://www.guardinsulationcleanup.com,http://www.houzz.com/pro/guardianinsulationservices/guard-insulation-and-cleanup,null,null,null,null,0,0,null,2,null,null
Penguin Builders,P. O. Box 4170,90510,John Felix,(310) 308-1597,null,http://www.houzz.com/pro/felixjohn/penguin-builders,null,null,938981,null,0,0,null,0,null,null
3000construction,1229 grevillea ave,90301,Enrique Hernandez,(310) 946-6643,null,http://www.houzz.com/pro/enrique-hernandez5732502/3000construction,null,null,994421,null,3,1,1,0,null,null
amar construction Los Angeles ca,%!s(bool=false),90016,Shlomo Amar,(323) 731-4400,null,http://www.houzz.com/pro/shlomo-amar/amar-construction-los-angeles-ca,null,null,null,null,0,1,null,0,null,null
"Jencor Construction, Inc",19528 Ventura Blvd. #273,91356,Corey Abrams,(310) 770-7707,http://www.jencorconstruction.com,http://www.houzz.com/pro/jencorconstruction/jencor-construction-inc,null,null,null,null,6,0,null,3,null,null
JNR2 Construction,%!s(bool=false),%!s(bool=false),:,(310) 497-2911,http://www.jnr2construction.com/,http://www.houzz.com/pro/jnr2construction/jnr2-construction,null,null,null,null,0,0,null,2,null,null
Dave Bemis - General Contractor,23441 Oakrun Ln,91321,Dave Bemis,(661) 259-6794,null,http://www.houzz.com/pro/bemis1/dave-bemis-general-contractor,null,null,373485,null,1,0,null,0,null,null
Top Notch Construction Inc.,1365 Ahart St,93065,Gary Scott,(805) 527-8676,http://atopnotch.com,http://www.houzz.com/pro/topnotchinc/top-notch-construction-inc,null,null,779874,null,0,5,null,17,null,null
Reeve LLC,%!s(bool=false),91367,Tina Reeve,%!s(bool=false),http://n/a,http://www.houzz.com/pro/tina-reeve/reeve-llc,null,null,null,null,10,8,null,0,null,null
Locksmith Chino Hills,17868 Youngdale Circle #E5,91709,Carp Washington,(909) 438-2562,http://www.locksmithchinohills.net,http://www.houzz.com/pro/locksmithchinohills/locksmith-chino-hills,null,null,null,null,0,0,null,0,null,null
Jayco Companies,%!s(bool=false),%!s(bool=false),:,(626) 219-4952,http://www.jaycocompanies.com/,http://www.houzz.com/pro/jaycocompanies/jayco-companies,null,null,null,null,0,0,null,3,null,null
Los Angles Movers,%!s(bool=false),90277,Los Movers,(877) 994-6688,http://www.alloutmoving.com/,http://www.houzz.com/pro/losmovers/los-angles-movers,null,null,null,null,0,0,null,2,null,null
Legend Homes,%!s(bool=false),90201,Chad Wright,%!s(bool=false),null,http://www.houzz.com/pro/chad-wright401/legend-homes,null,null,null,null,19,1,null,0,null,null
Powered By The People,%!s(bool=false),90011,Tom Branner,(866) 748-7875,http://www.poweredbythepeople.com,http://www.houzz.com/pro/poweredbythepeople/powered-by-the-people,null,null,null,null,0,0,null,1,null,null
Demos Consulting,%!s(bool=false),90069,Greg Demos,(646) 265-5158,null,http://www.houzz.com/pro/gregdemos/demos-consulting,null,null,null,null,0,0,null,0,null,null
Metro Builders and Remodeling,%!s(bool=false),91364,Erez Abayov,(800) 325-3225,http://metro_remodeling.houzz.com,http://www.houzz.com/pro/metro-remodeling/metro-builders-and-remodeling,null,null,768748,null,0,0,null,2,null,null
SoCal Home And Commercial Improvements,1235 S. Alfred St. #3,90035,Robert Gibb,(323) 543-5282,http://www.socalimprovements.com,http://www.houzz.com/pro/socalhci/socal-home-and-commercial-improvements,null,null,CSLB #984254,null,1,0,null,0,null,null
B. Ruiz Construction,%!s(bool=false),%!s(bool=false),:,(310) 692-5658,null,http://www.houzz.com/pro/bruizconstruction/b-ruiz-construction,null,null,null,null,0,0,null,0,null,null
Greenwald Construction,4242 Montair Ave,90808,Mark Greenwald,(562) 896-5682,http://www.greenwaldconstruction.com,http://www.houzz.com/pro/greenwaldc/greenwald-construction,null,null,null,null,1,0,null,0,null,null
Gasparplumbing,%!s(bool=false),%!s(bool=false),:,(818) 883-1072,http://wwwgasparsplumbing.com,http://www.houzz.com/pro/gasparplumbing/gasparplumbing,null,null,null,null,0,0,null,0,null,null
GULAID,1221 W. 29th Street,90007,Gulaid Abokar,(310) 740-5670,null,http://www.houzz.com/pro/gulaid-abokar/gulaid,null,null,null,null,0,0,null,0,null,null
Argenta Construction Group,%!s(bool=false),%!s(bool=false),:,(310) 906-4956,null,http://www.houzz.com/pro/scott-m1/argenta-construction-group,null,null,null,null,0,0,null,0,null,null
"Right Builder Construction, Inc.",PO Box 1399,91780,Coney Lu,(626) 497-8668,null,http://www.houzz.com/pro/coney-lu/right-builder-construction-inc,null,null,976954,null,19,2,null,0,null,null
Water Damage Malibu,%!s(bool=false),90265,Welton Semmes,(310) 421-9554,http://www.waterdamagemalibu.org/,http://www.houzz.com/pro/waterdamagemalibu/water-damage-malibu,null,null,null,null,1,0,null,0,null,null
"Desert Isles, Inc.",41-490 Sparkey Way,92203,Arnold Castro,(760) 345-3585,http://www.desertislesinc.com,http://www.houzz.com/pro/desertisles/desert-isles-inc,null,null,737763,null,0,0,null,0,null,null
Jorge Mario Lopez,2520 hayes Av,90810,Jorge Mario Lopez,(562) 541-2791,null,http://www.houzz.com/pro/jorgemario-lopez/jorge-mario-lopez,null,null,null,null,0,0,null,0,null,null
dannydang,1600 Pacific Ave,93030,Danny Dang,(626) 223-1533,http://Plascene.com,http://www.houzz.com/pro/dannydang/dannydang,null,null,27388,null,0,0,null,0,null,null
James Zahrt Construction,%!s(bool=false),92315,James Zahrt,(909) 366-0555,null,http://www.houzz.com/pro/zahrt1/james-zahrt-construction,null,null,723849,null,0,0,null,0,null,null
Grady and Construction and Development Inc.,%!s(bool=false),%!s(bool=false),:,(909) 908-5313,http://gradyconstruction.com,http://www.houzz.com/pro/fryxell13/grady-and-construction-and-development-inc,null,null,null,null,0,0,null,2,null,null
cline     construction LLC,5123 Onaknoll ave,90043,Kenneth Cline,(323) 328-4911,null,http://www.houzz.com/pro/kenneth-cline8276952/cline-construction-llc,null,null,null,null,15,1,null,0,null,null
Nicolinos Italian Restaurant,35325 Date Palm Dr #111,92234,Mark Carnivelle,(760) 324-0411,http://www.nicolinos.com/,http://www.houzz.com/pro/nicolinos03/nicolinos-italian-restaurant,null,null,null,null,0,0,null,0,null,null
arina buliders,%!s(bool=false),91367,Nick Ghanaat,(818) 481-0606,null,http://www.houzz.com/pro/nicknader/arina-buliders,null,null,null,null,10,0,null,0,null,null
BuddhaTeas Hibiscus Tea,%!s(bool=false),%!s(bool=false),:,(562) 929-8765,http://www.hibiscusteabenefits.net/,http://www.houzz.com/pro/dianehbrown/buddhateas-hibiscus-tea,null,null,null,null,0,0,null,0,null,null
Duben Construction,28039 Scott Rd,92563,Jeff and Shannon Duben,(951) 691-6730,http://www.dubenconstruction.com,http://www.houzz.com/pro/dubenconstruction/duben-construction,null,null,875441,null,7,0,null,3,null,null
I.M. Cabinets,506 n. citrus ave.,90036,isaac brief,(213) 880-3181,null,http://www.houzz.com/pro/imbrief/im-cabinets,null,null,480170,null,1,0,null,0,null,null
Garage Envy,3860 Capitol Ave,90601,Jaime Dietenhofer,(818) 767-9870,http://www.garageenvy.com,http://www.houzz.com/pro/garageenvy/garage-envy,null,null,LIC# CSLB 822025,null,103,0,4,10,null,16
Walkin Trade,%!s(bool=false),90503,Jamshaid Qazi,%!s(bool=false),null,http://www.houzz.com/pro/jamshaid-qazi/walkin-trade,null,null,null,null,1,1,null,0,null,null
Jacks Key Service Ii,%!s(bool=false),91786,arnoldo,(909) 257-0716,null,http://www.houzz.com/pro/arnoldobratslavsky/jacks-key-service-ii,null,null,null,null,0,0,null,0,null,null
Philip Sheely,18261 Sugarman St,91356,Philip Sheely,(818) 636-4219,null,http://www.houzz.com/pro/villbun/philip-sheely,null,null,null,null,2,0,null,0,null,null
SE-Construction and Electric,p.o. box 1716,92595,Shaun Sater,(951) 246-1816,http://www.se-constructionandelectric.com,http://www.houzz.com/pro/bizorito78/se-construction-and-electric,null,null,976252,null,3,0,null,2,null,null
T Famera Construction Company,5251 beachcomber street,93035,Todd Famera,(310) 259-8843,http://tfc.com,http://www.houzz.com/pro/5251tfc/t-famera-construction-company,null,null,726815,null,1,0,null,0,null,null
Contractors Ventura,%!s(bool=false),%!s(bool=false),:,(805) 322-3462,http://contractorsventura.org,http://www.houzz.com/pro/contractorsventura/contractors-ventura,null,null,null,null,3,0,null,0,null,null
Sumrise Services,1725 Maxwell Ln Unit A,92881,Leah Sola,(951) 520-7093,http://www.sunriseservicesmbl.com,http://www.houzz.com/pro/leah-sola/sumrise-services,null,null,null,null,3,0,null,0,null,null
GD Construction,%!s(bool=false),91345,Guillermo,(818) 253-6782,http://www.gdconstruction.com,http://www.houzz.com/pro/gdconstructionla/gd-construction,null,null,621944,null,0,0,null,0,null,null
The Construction Company,%!s(bool=false),90211,Peter Radowsky,%!s(bool=false),http://www.theconstructioncompany.com,http://www.houzz.com/pro/pradowsky/the-construction-company,null,null,null,null,1,0,null,0,null,null
Bryce Moretti,%!s(bool=false),92028,Bryce Moretti,(916) 834-1844,null,http://www.houzz.com/pro/brycemoretti/bryce-moretti,null,null,null,null,0,4,null,0,null,null
Musser Construction Company,202 S. Sunset Pl.,91016,Richard Musser,(626) 710-8358,null,http://www.houzz.com/pro/musserconstruction/musser-construction-company,null,null,351423,null,5,1,null,0,null,null
Revive restoration,%!s(bool=false),90638,Victor trejo,(562) 489-6951,http://reviverestoration.com,http://www.houzz.com/pro/vmt777/revive-restoration,null,null,B-762215,null,0,0,null,0,null,null
Woodmaster,%!s(bool=false),%!s(bool=false),Lee Soffer,(661) 247-3451,http://www.woodmasterkitchenandbath.com/,http://www.houzz.com/pro/cloudgrouph/woodmaster,null,null,null,null,1,0,null,0,null,null
KG Construction Inc.,%!s(bool=false),91411,Eran Gurion,(818) 495-8653,http://ineedaremodel.com,http://www.houzz.com/pro/kgconstructioninc/kg-construction-inc,null,null,887210,null,1,0,null,7,null,null
EC Construction,22799 Baywood Drive,92553,Enrique Castro,(951) 776-9226,http://www.ec-construction.net,http://www.houzz.com/pro/henry1849/ec-construction,null,null,B1-650650,null,1,0,null,2,null,null
"LuxTec Builders, Inc.",P.O.Box 12070,92255,Chuck Strother,(760) 200-3900,http://www.Luxtecbuilders.com,http://www.houzz.com/pro/chuckstrother/luxtec-builders-inc,null,null,CA986449,null,6,0,null,3,null,null
"City Constructors, Inc.",%!s(bool=false),%!s(bool=false),:,(213) 628-8882,http://www.cityconstructors.com,http://www.houzz.com/pro/brysonmonica/city-constructors-inc,null,null,null,null,1,0,null,0,null,null
V & J stairs Corp,455 E Alondra Blvd,90248,Jesus Gomez,(310) 329-7488,http://www.vandjstairs.com,http://www.houzz.com/pro/vandjstairs/v-and-j-stairs-corp,null,null,750866,null,4,0,null,0,null,null
BB west coast,23679 calabasas rd #192,91302,Eitan B,(866) 667-1367,http://www.bbwestcoast.com,http://www.houzz.com/pro/bueitan/bb-west-coast,null,null,912283,null,2,0,1,6,1,null
R A C Construction Inc .,11350 Nina Pl,90230,Jose Alvarez,(213) 631-0549,null,http://www.houzz.com/pro/jose-alvarez60/r-a-c-construction-inc,null,null,898274,null,0,0,null,0,null,null
