name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
Scott Construction,%!s(bool=false),%!s(bool=false),Brad Scott,%!s(bool=false),http://scottconstructiononline.com,http://www.houzz.com/pro/bhouse1/scott-construction,null,null,null,null,0,0,null,0,null,null
B RAEEN CONSTRUCTION INC,3280 Motor Ave Ste 226,90034,"Bahram Raeen, President",(310) 826-2646,null,null,null,null,null,null,null,null,null,null,null,null
Joe's property services,null,93033,null,(805) 760-3327,null,null,null,null,null,null,null,null,null,null,null,null
"Cal Pacific General Construction, Inc.",%!s(bool=false),90010,Danny Lee,(213) 487-0070,null,http://www.houzz.com/pro/calpacificgeneral/cal-pacific-general-construction-inc,null,null,null,null,0,0,null,0,null,null
BARR LUMBER CO,22092 Us Highway 18,92307,null,(760) 247-7204,null,null,null,null,null,null,null,null,null,null,null,null
Shea,%!s(bool=false),%!s(bool=false),:,(310) 455-0808,null,http://www.houzz.com/pro/sheaman1/shea,null,null,null,null,0,0,null,0,null,null
RW General Contractor,%!s(bool=false),%!s(bool=false),:,(626) 260-3745,null,http://www.houzz.com/pro/ryanwoodland86/rw-general-contractor,null,null,null,null,1,0,null,0,null,null
TLC Construction,2150 Fairview Ave,92506,"Heather Nance, Owner",(760) 244-7727,null,null,null,null,null,null,null,null,null,null,null,null
K & C Applied Science,24248 Palo Verde Dr,91354,"Jim Choi, Manager",(661) 775-3949,null,null,null,null,null,null,null,null,null,null,null,null
Caribou Construction Co.,%!s(bool=false),91040,Steve Cornejo,(818) 402-9234,null,http://www.houzz.com/pro/caribou9/caribou-construction-co,null,null,null,null,0,0,null,0,null,null
Service Plus Termite & Construction,12371 Evanwood Ct,92503,"Todd Christian, Owner",(951) 353-0225,null,null,null,null,null,null,null,null,null,null,null,null
DELMARI BUILDERS,21426 Brier Way,91350,null,(661) 284-1528,null,null,null,null,null,null,null,null,null,null,null,null
Braemar Construction,3019 Shasta circle north,90065,Mike Perez,(818) 257-2013,null,http://www.houzz.com/pro/mikerperez/braemar-construction,null,null,796308,null,0,0,null,0,null,null
Skanska USA Civil West California District Inc,1995 Agua Mansa Rd,92509,"Jacques Yeager, Vice President",(951) 684-5360,null,null,null,null,null,null,null,null,null,null,null,null
A & T General Contractors,1157 E Arrow Hwy Ste 1,91740,"Tony Sagginario, Owner",(626) 335-2122,null,null,null,null,null,null,null,null,null,null,null,null
Triple R Maintenence & Construction Inc,%!s(bool=false),90232,Richard Valverde,(310) 559-0252,null,http://www.houzz.com/pro/triple-r/triple-r-maintenence-and-construction-inc,null,null,null,null,0,0,null,0,null,null
DISCOUNT AUTO GLASS,245 W Base Line St Ste A,92410,null,(909) 888-8900,null,null,null,null,null,null,null,null,null,null,null,null
BK NELSON CONSTRUCTION,435 RIVERA ST,92501,"BRICE NELSON, Owner",(951) 369-3200,null,null,null,null,null,null,null,null,null,null,null,null
Lofton Contracting Inc,18639 Parthenia St,91324,null,(818) 885-8250,null,null,null,null,null,null,null,null,null,null,null,null
Professional builders,%!s(bool=false),%!s(bool=false),:,(888) 634-4477,http://www.professionalbuildersus.com/,http://www.houzz.com/pro/professionalbuilders4u/professional-builders,null,null,null,null,1,0,null,0,null,null
INTEK DEVELOPMENT,4573 Loma Vista Dr,91011,null,(818) 790-6268,null,null,null,null,null,null,null,null,null,null,null,null
James Abraham,%!s(bool=false),%!s(bool=false),:,(949) 307-9680,null,http://www.houzz.com/pro/jamshidoo/james-abraham,null,null,null,null,3,0,null,0,null,null
Bernards,%!s(bool=false),91340,Ron Bernards,968-3779,null,http://www.houzz.com/pro/rbernards/bernards,null,null,null,null,0,0,null,0,null,null
John Rocca Construction,11874 Freeman Ave,90250,null,(310) 676-2385,null,null,null,null,null,null,null,null,null,null,null,null
KDL CONSTRUCTION,13844 Ventura Blvd,91423,"Kennen Kell, Director",(818) 990-1801,null,null,null,null,null,null,null,null,null,null,null,null
Herron Construction Company,5861 La Cumbre Rd,93066,"Paul Herron, Owner",(805) 558-6905,null,null,null,null,null,null,null,null,null,null,null,null
Bohrer Construction,12443 La Maida Street,91607,stephen bohrer,(310) 621-1710,null,http://www.houzz.com/pro/sbora10/bohrer-construction,null,null,916973,null,1,0,null,0,null,null
101 WEST COAST INC,6025 Sepulveda Blvd,91411,null,(818) 904-6818,null,null,null,null,null,null,null,null,null,null,null,null
Orange Coast Builders Inc.,%!s(bool=false),92587,Richard Corns,(714) 343-6825,http://www.ocb-inc.com/,http://www.houzz.com/pro/richardcorns/orange-coast-builders-inc,null,null,null,null,0,0,null,0,null,null
Patrick Kealy Construction,1701 20 St W,93560,null,(661) 256-1486,null,null,null,null,null,null,null,null,null,null,null,null
"Ideal Builders Group, Inc",%!s(bool=false),91406,karo Garabedyan,(818) 314-5554,null,http://www.houzz.com/pro/rxitekt/ideal-builders-group-inc,null,null,null,null,0,0,null,0,null,null
Heritage Remodlers,11239 Tampa Ave,91326,null,(818) 360-9160,null,null,null,null,null,null,null,null,null,null,null,null
MRD Const,%!s(bool=false),%!s(bool=false),:,(818) 660-2333,http://mrdconst.com/,http://www.houzz.com/pro/matdor226/mrd-const,null,null,null,null,0,0,null,0,null,null
cgcinc,%!s(bool=false),%!s(bool=false),:,(714) 278-0496,null,http://www.houzz.com/pro/cgcinc/cgcinc,null,null,null,null,0,0,null,0,null,null
AMC Construction INC,%!s(bool=false),91345,Eric Figueroa,(818) 307-8768,null,http://www.houzz.com/pro/ericfigueroa24/amc-construction-inc,null,null,940655,null,0,0,null,0,null,null
DHR Construction,null,93550,null,(661) 992-5332,null,null,null,null,null,null,null,null,null,null,null,null
All-N-One,null,%!s(bool=false),null,(760) 641-8095,null,null,null,null,null,null,null,null,null,null,null,null
T J Design Build,10425 Alabama Ave,91311,"Tom Johnson, Owner",(818) 998-8149,null,null,null,null,null,null,null,null,null,null,null,null
All American Traditions,4505 Industrial St,93063,null,(805) 955-0553,null,null,null,null,null,null,null,null,null,null,null,null
Thor Construction La Live,777 Chick Hearn Ct,90015,null,(213) 749-3893,null,null,null,null,null,null,null,null,null,null,null,null
William Finnegan,"4305 W Ave L-2,",93536,null,(661) 728-7135,null,null,null,null,null,null,null,null,null,null,null,null
CS&R,201 N Occidental Blvd,90026,null,(213) 251-8625,null,null,null,null,null,null,null,null,null,null,null,null
Brc construction,%!s(bool=false),92261,Branden,(760) 277-8925,null,http://www.houzz.com/pro/brcframing/brc-construction,null,null,null,null,0,0,null,0,null,null
Taranto Construction,1252 Monte Vista Ave Ste 5,91786,"Joseph Taranto, Owner",(909) 931-3233,null,null,null,null,null,null,null,null,null,null,null,null
Mike Scott,null,90254,null,(310) 947-2343,null,null,null,null,null,null,null,null,null,null,null,null
Dunn to Perfection Construction,592 Meyer Ln,90278,"Sean Dunn, Supervisor",(310) 318-9868,null,null,null,null,null,null,null,null,null,null,null,null
Richard Holz Inc,520 S Sepulveda Blvd Ste 205,90049,null,(310) 476-4909,null,null,null,null,null,null,null,null,null,null,null,null
Diversified General Contracting,13429 kiwi ave,92880,richard Doran,(909) 618-8004,http://diversifiedgeneralcontracting.com,http://www.houzz.com/pro/divconwest/diversified-general-contracting,null,null,null,null,0,0,null,0,null,null
Walchenbach Contracting,221 Avenue E,90277,"Paul Walchenbach, Owner",(310) 543-9332,null,null,null,null,null,null,null,null,null,null,null,null
NORLANDER KURT ROOFING,Po Box 5164,92325,"Kurt Norlander, Owner",(909) 338-2203,null,null,null,null,null,null,null,null,null,null,null,null
J D A Development,29031 Live Oak Canyon Rd,92373,null,(909) 793-1172,null,null,null,null,null,null,null,null,null,null,null,null
EC CS,%!s(bool=false),90280,CARLOS,(310) 415-5252,null,http://www.houzz.com/pro/carlos09700/ec-cs,null,null,null,null,0,0,null,0,null,null
Mark Friendship Construction,2026 Topanga Skyline Dr,90290,"Mark Owner, Owner",(310) 455-1528,null,null,null,null,null,null,null,null,null,null,null,null
PRIME PACIFIC BUILDERS,316 Anna Maria Dr,91001,null,(626) 794-2746,null,null,null,null,null,null,null,null,null,null,null,null
Kc Palmer Construction Inc.,15591 Harte Ln,93021,null,(805) 523-2628,null,null,null,null,null,null,null,null,null,null,null,null
Dream Motor Cars,1920 S. La Cienega Blvd,90034,Amir Fatemi,(310) 210-2647,http://dreammotorcars.com,http://www.houzz.com/pro/210amir/dream-motor-cars,null,null,null,null,1,0,null,0,null,null
"Juarez Construction, Inc.",%!s(bool=false),90605,David Juarez,(562) 789-1937,null,http://www.houzz.com/pro/juarezconsruct/juarez-construction-inc,null,null,null,null,0,0,null,0,null,null
Williamson Construction Co. Inc.,%!s(bool=false),90260,Brian Douglas,(562) 370-3376,null,http://www.houzz.com/pro/bd-group/williamson-construction-co-inc,null,null,null,null,0,0,null,0,null,null
Silver Strand Inc,9535 Owensmouth Ave Ste D,91311,"David Meador, Owner",(818) 701-9707,null,null,null,null,null,null,null,null,null,null,null,null
ARCHMAN CONSTRUCTION CO,3130 Florinda St,91767,null,(909) 593-6993,null,null,null,null,null,null,null,null,null,null,null,null
J E Johnson General Contractor,2135 S Brea Canyon Rd,91765,"J Johnson, Manager",(909) 598-6506,null,null,null,null,null,null,null,null,null,null,null,null
Circa 1900,null,91767,null,(909) 524-6212,null,null,null,null,null,null,null,null,null,null,null,null
Mitchell Construction & Development Inc,2995 Van Buren Blvd,92503,null,(951) 776-0906,null,null,null,null,null,null,null,null,null,null,null,null
Tennant John Contr,1766 Sunset Ave,90405,John Tennant,(310) 396-8251,null,null,null,null,null,null,null,null,null,null,null,null
Wilson Enterprise Repair,2965 Garilee St,92404,"Jeff Wilson, Owner",(909) 886-3085,null,null,null,null,null,null,null,null,null,null,null,null
A N R Industries,10702 Hathaway Dr Ste 1,90670,"Donna Thompson, Manager",(562) 777-7807,null,null,null,null,null,null,null,null,null,null,null,null
Cartwright Avenue,5238 Cartwright Ave,91601,null,(818) 985-3956,null,null,null,null,null,null,null,null,null,null,null,null
CROSBY DESIGN & CONSTRUCTION INC,601 S Old Ranch Rd,91007,"Tom Crosby, Supervisor",(626) 447-4944,null,null,null,null,null,null,null,null,null,null,null,null
United General Contractors,533 S Fremont Ave Ste 510,90071,null,(213) 312-9253,null,null,null,null,null,null,null,null,null,null,null,null
DL Construction,4241 Bon Homme Rd,91302,null,(818) 222-2052,null,null,null,null,null,null,null,null,null,null,null,null
M & A BUILDERS,2510 W 171St St,90504,"William Morris, Supervisor",(310) 324-2739,null,null,null,null,null,null,null,null,null,null,null,null
Corona Construction,5275 Dodd St,91752,"Jose Corona, Owner",(951) 681-9585,null,null,null,null,null,null,null,null,null,null,null,null
Summit Co,16925 Main St Ste E,92345,null,(760) 244-5451,null,null,null,null,null,null,null,null,null,null,null,null
BOUCHET PAINTING,15175 Apache Rd,92307,null,(760) 247-1398,null,null,null,null,null,null,null,null,null,null,null,null
Tom Clark,%!s(bool=false),91362,Tom Clark,(805) 497-0713,null,http://www.houzz.com/pro/kralcmot/tom-clark,null,null,null,null,0,0,null,0,null,null
Jaeger Construction Company,27574 Commerce Center Dr Ste 134,92590,null,(951) 506-1464,null,null,null,null,null,null,null,null,null,null,null,null
Cal-West Construction,9007 Arrow Rte Ste 140,91730,null,(909) 484-8800,null,null,null,null,null,null,null,null,null,null,null,null
Ming Ho Construction Inc,9820 Rush St,91733,null,(626) 350-3228,null,null,null,null,null,null,null,null,null,null,null,null
joseph cheng,%!s(bool=false),%!s(bool=false),:,(626) 666-6929,null,http://www.houzz.com/pro/jfcheng307/joseph-cheng,null,null,null,null,0,0,null,0,null,null
Treeium,%!s(bool=false),%!s(bool=false),:,(818) 205-8167,null,http://www.houzz.com/pro/poliker17/treeium,null,null,null,null,0,0,null,0,null,null
Hirex Corp,747 E 10Th St,90021,null,(213) 623-0820,null,null,null,null,null,null,null,null,null,null,null,null
S J R Builders,7800 Industry Ave,90660,null,(562) 948-1942,null,null,null,null,null,null,null,null,null,null,null,null
Kanan Construction,%!s(bool=false),90201,Dan,%!s(bool=false),http://www.kananconstruction.com/,http://www.houzz.com/pro/dankananconstruction/kanan-construction,null,null,null,null,0,0,null,0,null,null
Rancho construction services,%!s(bool=false),91773,Steve,(626) 914-4290,null,http://www.houzz.com/pro/ranchoconstructionservices/rancho-construction-services,null,null,null,null,0,0,null,0,null,null
emimamiya,%!s(bool=false),%!s(bool=false),:,604999999,null,http://www.houzz.com/pro/emimamiya/emimamiya,null,null,null,null,0,0,null,0,null,null
Riverside Construction Co.,3748 Elizabeth St,92506,null,(951) 686-2531,null,null,null,null,null,null,null,null,null,null,null,null
GOSSER PROPERTY MANAGEMENT,11365 Ventura Blvd,91604,null,(818) 980-3867,null,null,null,null,null,null,null,null,null,null,null,null
ALEN CONSTRUCTION,Po Box 3723,91221,null,(818) 955-9696,null,null,null,null,null,null,null,null,null,null,null,null
Castle Rock Construction,%!s(bool=false),92592,John Walters,(760) 533-6060,null,http://www.houzz.com/pro/castlerock2002/castle-rock-construction,null,null,813051,null,0,0,null,0,null,null
PHOENIX CONSTRUCTION SERVICES,1151 Pomona Rd Ste J,92882,null,(951) 781-4949,null,null,null,null,null,null,null,null,null,null,null,null
Bo-Eng Industries,%!s(bool=false),91711,Steen Englyng,(951) 217-5467,null,http://www.houzz.com/pro/steene56/bo-eng-industries,null,null,null,null,0,0,null,0,null,null
Silverback Management,%!s(bool=false),%!s(bool=false),:,(909) 620-1188,null,http://www.houzz.com/pro/tj1320/silverback-management,null,null,null,null,0,0,null,0,null,null
Architectural Glazing,55940 29 Palms Hwy Ste 11,92284,null,(760) 418-5764,null,null,null,null,null,null,null,null,null,null,null,null
Jsc General Contractors,12180 Ridgecrest Rd Ste 314,92395,"James Stasiak, Manager",(760) 843-4098,null,null,null,null,null,null,null,null,null,null,null,null
Pinecones International Inc,2501 Davidson Dr Ste 300,91754,null,(323) 780-0300,null,null,null,null,null,null,null,null,null,null,null,null
Innovative Technical Solutions Inc,1891 N Gaffey St,90731,null,(310) 832-2600,null,null,null,null,null,null,null,null,null,null,null,null
Cjl Construction,%!s(bool=false),92508,cesar,(951) 333-8786,http://www.cjlconstructionca.com/,http://www.houzz.com/pro/cesarleon79/cjl-construction,null,null,null,null,0,0,null,0,null,null
Avenue 35 Construction,2762 W Avenue 35,90065,null,(323) 258-9118,null,null,null,null,null,null,null,null,null,null,null,null
Harding Construction,PO Box 1917,91785,null,(909) 985-0286,null,null,null,null,null,null,null,null,null,null,null,null
Sandefur Jim Construction,28355 Industry Dr Ste 421,91355,null,(661) 775-0727,null,null,null,null,null,null,null,null,null,null,null,null
D.R. Horton - Palmdale,1110 Whispering Willow St,93550,null,(661) 267-2108,null,null,null,null,null,null,null,null,null,null,null,null
Gals Kitchen and company.,%!s(bool=false),93012,Ktina,(805) 827-3386,null,http://www.houzz.com/pro/ktigalavis/gals-kitchen-and-company,null,null,null,null,0,0,null,0,null,null
Access Computer Floors,3000 E 11th St Unit 6,90023,"Juan Hernandez, Principal",(323) 265-1846,null,null,null,null,null,null,null,null,null,null,null,null
DNA Construction co. inc,%!s(bool=false),91301,Daniel Farkash,(818) 599-6842,null,http://www.houzz.com/pro/dnaconstruction/dna-construction-co-inc,null,null,null,null,0,0,null,0,null,null
Daniels-Hufsmith Construction,414 W Rosewood St,92376,null,(909) 877-2244,null,null,null,null,null,null,null,null,null,null,null,null
zalman n inc,15136 Otsego St.,91403-1203,zalman nemtzov,%!s(bool=false),null,http://www.houzz.com/pro/zalmaninc/zalman-n-inc,null,null,872347,null,1,0,null,0,null,null
PWD HSC INC,null,93001,null,(805) 289-3500,null,null,null,null,null,null,null,null,null,null,null,null
Ron Friedman,2806 bagley ave,90034-1806,Ron Friedman,(310) 350-3583,null,http://www.houzz.com/pro/ronnief/ron-friedman,null,null,null,null,1,0,null,0,null,null
Poje Gary J Construction,null,90266,null,(310) 374-2160,null,null,null,null,null,null,null,null,null,null,null,null
Carricaburu Construction,%!s(bool=false),%!s(bool=false),Jim,%!s(bool=false),null,http://www.houzz.com/pro/nadracarricaburu/carricaburu-construction,null,null,null,null,0,0,null,0,null,null
Jesus Glass Shower and Windows,308 W Pacific Coast Hwy,90744,null,(310) 816-9770,null,null,null,null,null,null,null,null,null,null,null,null
Clair Doug Inc,640 S Main St,93514,null,(760) 937-7441,null,null,null,null,null,null,null,null,null,null,null,null
Sharon Design's & Construction Inc.,%!s(bool=false),90501,Dave Thomas,(310) 251-7033,null,http://www.houzz.com/pro/sharondesigns/sharon-designs-and-construction-inc,null,null,null,null,0,0,null,0,null,null
Industrial Service Inc,255 E Temple St,90012,null,(213) 626-5940,null,null,null,null,null,null,null,null,null,null,null,null
